name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Tequila, MX",2024-11-18,78.9,55.3,67.3,78.9,55.3,67.3,60.7,81.5,0.02,100,16.67,rain,0,0,16.8,4.7,255.7,1010.5,86.7,14.4,147.3,12.7,6,10,2024-11-18T07:07:49,2024-11-18T18:13:26,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"MMGL,remote"
"Tequila, MX",2024-11-19,82.7,56.9,68.6,81.7,56.9,68.5,56.2,68.7,0,0,0,,0,0,14.8,5.8,238.9,1012,56.4,14.8,217.1,18.8,8,10,2024-11-19T07:08:27,2024-11-19T18:13:16,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,remote"
"Tequila, MX",2024-11-20,85.4,51.7,69.8,83,51.7,69.4,52.3,59.6,0,0,0,,0,0,15.9,4.7,123.2,1015.9,81.3,14,221.2,19.2,8,10,2024-11-20T07:09:05,2024-11-20T18:13:08,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,remote"
"Tequila, MX",2024-11-21,83.4,57.8,68.4,81.9,57.8,68.3,51.5,57.3,0,0,0,,0,0,17.7,8.1,91.2,1016.9,24.9,11.7,206.8,17.9,7,10,2024-11-21T07:09:43,2024-11-21T18:13:02,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-22,83,55.1,66.1,81,55.1,65.8,48.6,59.5,0,0,0,,0,0,9.6,5.3,90.1,1014.1,23.5,7.3,224.4,19.2,8,10,2024-11-22T07:10:21,2024-11-22T18:12:56,0.75,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-23,80.9,48.3,63.7,79.3,48.3,63.5,43.4,54.5,0,0,0,,0,0,12.5,3.6,205.5,1013.7,21.6,7.6,217.2,18.7,8,10,2024-11-23T07:11:00,2024-11-23T18:12:52,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-24,82.5,52.2,66,80.5,52.2,65.8,49.4,61.1,0,0,0,,0,0,15.2,8.1,285.8,1015.1,22.3,7.6,217.3,18.8,8,10,2024-11-24T07:11:38,2024-11-24T18:12:50,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-25,83.6,49.2,66.4,81.9,49.2,66,48.8,58.4,0,0,0,,0,0,13,26.8,324.4,1015.2,12.6,6.8,219.8,19.1,8,10,2024-11-25T07:12:17,2024-11-25T18:12:48,0.82,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-11-26,88.4,51.2,65.6,84.6,51.2,65,44,55,0,0,0,,0,0,16.1,3.6,91.1,1014.7,10,7.3,226,19.4,8,10,2024-11-26T07:12:56,2024-11-26T18:12:49,0.85,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-27,84.7,46.6,63.4,81.8,46.6,63,43.7,55.4,0,0,0,,0,0,14.5,11,269.3,1015.1,17.9,6.9,217.6,18.7,8,10,2024-11-27T07:13:35,2024-11-27T18:12:50,0.89,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-11-28,87.2,51.2,66.2,83.6,51.2,65.6,48,60.6,0,0,0,,0,0,12.8,4.7,246.2,1012.8,30.3,7.8,212,18.3,8,10,2024-11-28T07:14:14,2024-11-28T18:12:53,0.92,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-29,86.3,49.8,66.6,83.2,49.8,66.1,48.1,58.3,0,0,0,,0,0,14.1,2.9,176,1012.2,15.5,8.7,220.5,19,8,10,2024-11-29T07:14:53,2024-11-29T18:12:57,0.95,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-11-30,84.2,50.3,66.1,81.5,50.3,65.7,45.2,54.7,0,0,0,,0,0,13.9,5.8,317.5,1015,8.7,9,217.4,18.8,8,10,2024-11-30T07:15:32,2024-11-30T18:13:03,0.98,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-01,87.9,52.1,66.1,84.3,52.1,65.5,43.7,50.8,0,0,0,,0,0,13,3.6,117.7,1015.2,4.1,12.3,219.6,19.1,8,10,2024-12-01T07:16:11,2024-12-01T18:13:10,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-02,82.6,47.2,62.5,80.4,47.2,62.2,40.3,50.6,0,0,0,,0,0,15.2,4,136.4,1016.9,1.9,6.7,221.5,19.1,8,10,2024-12-02T07:16:50,2024-12-02T18:13:18,0.05,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-03,83.9,45.4,61.7,81.3,45.4,61.4,40,51.3,0,0,0,,0,0,17.4,9.2,108.7,1019.2,2.1,8.5,219,19.1,8,10,2024-12-03T07:17:29,2024-12-03T18:13:27,0.09,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-04,82.7,45.4,60.4,80.9,45.4,60.3,42.8,57.9,0,0,0,,0,0,13.9,4.5,342.3,1017.9,9.7,6.8,214.9,18.6,8,10,2024-12-04T07:18:07,2024-12-04T18:13:38,0.12,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-05,83,45,61.6,80.5,45,61.3,39.1,51.9,0,0,0,,0,0,12.8,3.6,342.1,1015.8,33,6.5,218,18.9,8,10,2024-12-05T07:18:46,2024-12-05T18:13:50,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-06,80.7,55.5,65.4,79.6,55.5,65.3,43.1,47.5,0,0,0,,0,0,14.8,3.6,46.3,1014,62.6,7,199.8,17.2,7,10,2024-12-06T07:19:24,2024-12-06T18:14:04,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-07,77.3,55.1,66,77.3,55.1,66,49.2,56.5,0,0,0,,0,0,12.1,3.2,321.8,1014.6,76.3,7,163.7,14.3,6,10,2024-12-07T07:20:02,2024-12-07T18:14:19,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-08,78.9,57.5,67.5,78.9,57.5,67.5,50.7,56.5,0,0,0,,0,0,16.1,4.5,309.2,1015.8,80.5,10.4,169.7,14.8,7,10,2024-12-08T07:20:39,2024-12-08T18:14:34,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-09,79.9,51.2,64.8,79.9,51.2,64.8,49.1,60.5,0,0,0,,0,0,15.2,2.9,285,1016.1,32.3,8.7,189.8,16.6,7,10,2024-12-09T07:21:17,2024-12-09T18:14:52,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2024-12-10,80.9,52,65.2,80,52,65,49.2,61.9,0,0,0,,0,0,15,4.5,317.1,1012.6,2.1,7.2,208.9,18.1,8,10,2024-12-10T07:21:53,2024-12-10T18:15:10,0.34,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-11,80.3,50.5,64.5,79.6,50.5,64.5,45,53.3,0,0,0,,0,0,22.8,3.2,84.8,1015.2,10.1,6.8,200.4,17.5,7,10,2024-12-11T07:22:30,2024-12-11T18:15:29,0.37,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999"
"Tequila, MX",2024-12-12,81.8,50.1,65.2,80.9,50.1,65.1,49.7,61.2,0,0,0,,0,0,16.1,4.4,181.6,1016.4,12.8,7.8,200.2,17.4,7,10,2024-12-12T07:23:06,2024-12-12T18:15:50,0.41,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-13,82.1,52.4,65.8,80.4,52.4,65.7,49.2,61,0,0,0,,0,0,15,4.9,307.4,1016.2,6.2,6.6,211.6,18.3,8,10,2024-12-13T07:23:41,2024-12-13T18:16:12,0.44,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-14,82.7,49.4,63.9,80.6,49.4,63.6,45.5,56.5,0,0,0,,0,0,10.7,4.5,10.3,1015.4,42.7,6.9,205.2,17.8,8,10,2024-12-14T07:24:16,2024-12-14T18:16:35,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-15,82.7,47.9,63.7,80.4,47.9,63.5,42.4,52.4,0,0,0,,0,0,13.2,3.2,129.4,1014.8,40.2,6.5,203.5,17.5,8,10,2024-12-15T07:24:50,2024-12-15T18:16:59,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999"
"Tequila, MX",2024-12-16,80.9,48.8,62.3,79.5,48.8,62.2,43.9,56,0,0,0,,0,0,11,3.2,300,1014.2,54,6.9,174.4,15.1,7,10,2024-12-16T07:25:24,2024-12-16T18:17:24,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-17,79.1,50.1,63,79.1,50.1,63,41.2,50.4,0,0,0,,0,0,15.9,5.3,154.5,1015.5,38.3,7.9,208.1,17.8,8,10,2024-12-17T07:25:57,2024-12-17T18:17:50,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-18,80,44.3,62.2,79.4,44.3,62.2,41.2,51.9,0,0,0,,0,0,16.6,7.5,111.1,1017.6,37.2,8.9,209.1,18.1,8,10,2024-12-18T07:26:29,2024-12-18T18:18:17,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-19,79.1,49.7,62.4,79.1,49.7,62.4,46.9,59.5,0,0,0,,0,0,26.8,5.7,98.6,1018.4,35.5,7.1,166.6,14.5,7,10,2024-12-19T07:27:01,2024-12-19T18:18:45,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2024-12-20,78.8,48.7,62,78.8,48.7,62,48.3,65,0,0,0,,0,0,18.3,4.9,161.5,1018.3,29.8,6.9,191.4,16.5,8,10,2024-12-20T07:27:32,2024-12-20T18:19:14,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-21,75.6,52.1,63.2,75.6,52.1,63.2,49.2,62.4,0,0,0,,0,0,13.9,4,85.4,1017.7,54.2,9.2,177.4,15.2,7,10,2024-12-21T07:28:02,2024-12-21T18:19:44,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-22,78.2,48.3,63.8,78.2,48.3,63.8,46.8,57.7,0,0,0,,0,0,13.6,3.4,90.9,1018,21.2,10.8,186.5,16.1,7,10,2024-12-22T07:28:31,2024-12-22T18:20:15,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-23,76.7,48.3,61.9,76.7,48.3,61.9,46.3,60,0,0,0,,0,0,12.3,4.7,109.2,1019.2,26.8,10.1,203.5,17.5,8,10,2024-12-23T07:28:59,2024-12-23T18:20:46,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2024-12-24,77.1,46.1,60.4,77.1,46.1,60.4,44,61.2,0,0,0,,0,0,15.2,5.4,256.3,1017.5,20.6,8.2,202.2,17.4,7,10,2024-12-24T07:29:27,2024-12-24T18:21:18,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2024-12-25,74.7,42.9,60.4,74.7,42.9,60.4,40,50.2,0,0,0,,0,0,17.2,8.1,239.6,1016.9,13.4,10,207,17.9,8,10,2024-12-25T07:29:53,2024-12-25T18:21:52,0.83,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2024-12-26,78,43.1,58.5,78,43.1,58.5,35,49.4,0,0,0,,0,0,13.2,4.9,202.7,1015.3,5.7,8.5,219.8,18.9,8,10,2024-12-26T07:30:19,2024-12-26T18:22:25,0.87,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2024-12-27,77.1,39.3,56.4,77.1,39.3,56.4,34.1,50,0,0,0,,0,0,12.8,6.9,118.6,1015.3,2.7,7,219.8,19,8,10,2024-12-27T07:30:43,2024-12-27T18:23:00,0.9,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999,remote"
"Tequila, MX",2024-12-28,78.5,40.2,56.9,78.5,40.2,56.7,34.4,50.2,0,0,0,,0,0,11.9,11.2,321.6,1014.8,2.6,6.9,219.7,19,8,10,2024-12-28T07:31:07,2024-12-28T18:23:35,0.93,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999"
"Tequila, MX",2024-12-29,80.9,39.3,57.9,80,39.3,57.7,32.9,46.4,0,0,0,,0,0,14.1,4,155.6,1015.8,0,6.6,220.4,19,8,10,2024-12-29T07:31:29,2024-12-29T18:24:11,0.96,Clear,Clear conditions throughout the day.,clear-day,"76613399999,76612099999"
"Tequila, MX",2024-12-30,80.1,41.1,59.7,79.6,41.1,59.6,37.1,49.1,0,0,0,,0,0,12.8,4.9,49.6,1016.2,0,6.6,219,18.7,8,10,2024-12-30T07:31:51,2024-12-30T18:24:47,0,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2024-12-31,79.3,44.3,60.5,79.3,44.3,60.5,37.7,49.3,0,0,0,,0,0,9.4,5.8,289,1017,51.4,8.2,216.7,18.6,8,10,2024-12-31T07:32:11,2024-12-31T18:25:24,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-01,79.1,40.9,61.6,79.1,39,61.5,34.9,41.4,0,0,0,,0,0,14.1,4.7,167.3,1016.8,36.9,8.2,217.4,18.8,8,10,2025-01-01T07:32:30,2025-01-01T18:26:02,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-02,77.6,48.8,60.6,77.6,48.8,60.6,41.4,53.9,0,0,0,,0,0,13,4,159.9,1018.4,59.1,6.4,170,14.5,7,10,2025-01-02T07:32:48,2025-01-02T18:26:40,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999"
"Tequila, MX",2025-01-03,78.2,47.6,60.7,78.2,47.6,60.7,41.1,51.9,0,0,0,,0,0,16.1,11.2,132.9,1018,31,7,215.5,18.5,8,10,2025-01-03T07:33:05,2025-01-03T18:27:18,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999"
"Tequila, MX",2025-01-04,78.2,45.6,60.5,78.2,45.6,60.5,44.8,60.8,6.456,100,8.33,rain,0,0,17.2,4.5,335.4,1017.2,33.3,7.2,205.3,17.7,8,10,2025-01-04T07:33:21,2025-01-04T18:27:57,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-05,77.7,47.6,61.8,77.7,47.6,61.8,43.1,58.3,0,0,0,,0,0,22.8,6.3,279.3,1015.5,24.5,7.6,214.1,18.3,8,10,2025-01-05T07:33:36,2025-01-05T18:28:36,0.21,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-06,77.6,43.1,58.6,77.6,43.1,58.6,40.7,55.9,0,0,0,,0,0,12.5,5.8,189.4,1016.2,40.2,6.6,201.2,17.4,7,10,2025-01-06T07:33:49,2025-01-06T18:29:16,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-01-07,70.5,51.2,58.4,70.5,51.2,58.4,45.2,63.9,0.067,100,16.67,rain,0,0,10.7,12.1,333.9,1016.6,90,6.9,69.9,5.9,4,10,2025-01-07T07:34:01,2025-01-07T18:29:55,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-08,68.6,50.6,58.3,68.6,50.6,58.3,48,70.8,0.008,100,4.17,rain,0,0,9.8,6.9,0.4,1019.4,93.9,6.7,102.9,8.9,4,10,2025-01-08T07:34:12,2025-01-08T18:30:35,0.31,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-01-09,72,52,61.8,72,52,61.8,49.8,67.7,0.008,100,8.33,rain,0,0,32,9.4,236.9,1014,79.8,6.7,144.3,12.4,6,10,2025-01-09T07:34:21,2025-01-09T18:31:15,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"76613399999,76612099999,remote"
"Tequila, MX",2025-01-10,63.8,56,59.6,63.8,56,59.6,53.5,80.8,0.036,100,16.67,rain,0,0,20.6,4.4,259,1011.9,94.3,7,82.9,7.2,4,10,2025-01-10T07:34:30,2025-01-10T18:31:56,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-11,68.4,54.8,59.9,68.4,54.8,59.9,52.1,76.9,0.039,100,4.17,rain,0,0,34,11.4,200.2,1012.5,60.6,13.3,144.5,12.4,6,10,2025-01-11T07:34:37,2025-01-11T18:32:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-12,75.3,51.9,62.7,75.3,51.9,62.7,47.2,61.2,0,0,0,,0,0,23.5,20.8,199.3,1014.9,75.6,11.4,183,15.7,7,10,2025-01-12T07:34:42,2025-01-12T18:33:17,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
"Tequila, MX",2025-01-13,75.9,48.6,62,75.9,48.6,62,46.2,59.6,0,0,0,,0,0,14.8,4,198.1,1016.3,74.2,10.7,188.8,16.2,7,10,2025-01-13T07:34:47,2025-01-13T18:33:57,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-14,77.1,54.2,63.5,77.1,54.2,63.5,47.4,60.5,0,0,0,,0,0,20.1,6.6,144,1017.5,72,7,161.3,14.1,7,10,2025-01-14T07:34:50,2025-01-14T18:34:38,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999"
"Tequila, MX",2025-01-15,81.1,50.6,63.4,80,50.6,63.3,44.3,56.1,0,0,0,,0,0,11.9,4.7,282.2,1018.4,52.4,6.8,218,18.7,8,10,2025-01-15T07:34:52,2025-01-15T18:35:19,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-01-16,82.9,45.9,64.4,80.7,45.9,64.2,43.5,51.6,0,0,0,,0,0,15.2,5.8,295.2,1018.6,34.7,6.9,217,18.6,8,10,2025-01-16T07:34:52,2025-01-16T18:35:59,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999"
"Tequila, MX",2025-01-17,81.6,47.7,64.5,79.7,47.7,64.3,41.6,48.6,0,0,0,,0,0,25.7,7.6,286.8,1015.9,25.6,6.9,223,19.2,8,10,2025-01-17T07:34:51,2025-01-17T18:36:40,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"MMGL,76613399999,76612099999"
"Tequila, MX",2025-01-18,78.9,46.5,62.9,78.9,46.5,62.9,40.7,49.6,0,0,0,,0,0,26.2,7.2,303.3,1016.5,7.6,8,226.2,19.6,8,10,2025-01-18T07:34:49,2025-01-18T18:37:20,0.65,Clear,Clear conditions throughout the day.,clear-day,"MMGL,76613399999,76612099999,remote"
"Tequila, MX",2025-01-19,81.8,44.1,62.2,79.7,44.1,61.9,38.2,47.6,0,0,0,,0,0,21.5,6.6,255.6,1015,35.2,7.5,226.1,19.5,8,10,2025-01-19T07:34:45,2025-01-19T18:38:01,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"76613399999,76612099999,remote"
